Time (s),Speed (km/h),Acceleration (m/s²),Power Demand (kW),Engine Power (kW),Battery Power (kW),Fuel Consumption (L/100km),SOC (%),Battery Degradation (%),Regenerative Braking Power (kW),Total Energy Used (kWh),Driving Cycle Type,Target Efficiency
2658,52.577590096902966,0.3798936184765386,54.73217065811983,37.45502011323388,17.27715054488595,5.255304236920308,40.43754249514387,5.956245750485612,0.0,54.73217065811983,Highway,Medium Efficiency
2659,58.29876829977175,-0.41976377900882866,56.16394290530359,34.614935017391225,21.549007887912367,4.229933768728026,40.41599348725596,5.958400651274404,2.4742533509273423,58.638196256230934,Highway,Low Efficiency
2660,32.36608091562722,0.6861356583039957,45.99942566117474,19.536617347938087,26.462808313236653,3.4537770838249005,40.38953067894273,5.961046932105727,0.0,45.99942566117474,WLTC,Low Efficiency
2661,36.57395236585093,0.07102223941527262,49.44898550267679,29.728301059763986,19.720684442912805,4.491885482342884,40.36980999449982,5.963019000550019,0.0,49.44898550267679,HWFET,Low Efficiency
2662,58.958423273800776,-0.3364526660047008,40.97682845405457,24.343432679088185,16.633395774966385,6.047398304738143,40.35317659872485,5.964682340127515,8.852457430105623,49.82928588416019,HWFET,Medium Efficiency
2663,35.77477993663699,0.33142054651081626,46.669602242610814,21.731076019644206,24.93852622296661,5.065721289247642,40.32823807250188,5.967176192749812,0.0,46.669602242610814,Highway,Medium Efficiency
2664,56.94809438148685,0.4465941736036258,46.33366121331067,29.07594821927561,17.25771299403506,7.176064886201635,40.310980359507845,5.968901964049215,0.0,46.33366121331067,WLTC,Low Efficiency
2665,29.492932903096314,0.3209470614293191,43.64694630378335,18.598811050650113,25.04813525313324,6.1486708092204125,40.285932224254715,5.971406777574529,0.0,43.64694630378335,Highway,Medium Efficiency
2666,62.72261319000002,-0.5148481198165302,51.36746502648463,28.089453479377116,23.278011547107514,5.988036220858428,40.2626542127076,5.97373457872924,6.371165747646129,57.73863077413076,HWFET,Medium Efficiency
2667,31.512150278472365,-0.24200856181104238,46.76019149299423,18.843279917348887,27.916911575645344,2.586610175831594,40.23473730113196,5.976526269886804,4.399647301558684,51.15983879455291,WLTC,Low Efficiency
2668,58.28449906519285,-0.0020364185607175127,55.02234720351974,37.99960202031767,17.022745183202076,4.572262204767083,40.21771455594875,5.978228544405125,7.163729729389084,62.186076932908826,Highway,Medium Efficiency
2669,59.38446400469002,-0.0206298263250302,33.776793867062345,21.126340507377762,12.650453359684583,3.4034413843487004,40.20506410258907,5.979493589741093,8.245779190187065,42.02257305724941,WLTC,Low Efficiency
2670,39.54842272355638,0.37487273771917384,48.866452058927,21.875342032805857,26.991110026121145,4.725495680564144,40.178072992562946,5.982192700743705,0.0,48.866452058927,Urban,Medium Efficiency
2671,58.7303985062709,-1.0074506162533041,51.31551640177496,25.786160501064217,25.52935590071074,3.960085814115265,40.15254363666224,5.984745636333776,8.718323589929927,60.03383999170488,Highway,Low Efficiency
2672,53.90663395000334,0.1671635272767517,46.89370760163119,21.016292599680256,25.877415001950936,4.433592570413092,40.12666622166029,5.987333377833972,0.0,46.89370760163119,Highway,Low Efficiency
2673,41.91737215710893,-0.14499067721831996,48.27607300190769,30.413213399616318,17.862859602291373,6.591744098560776,40.10880336205799,5.989119663794201,8.300290022062565,56.57636302397026,Urban,Low Efficiency
2674,34.871679738856876,-0.4192503081919761,34.147539892701424,14.262365343703499,19.885174548997924,5.712874893508751,40.088918187509,5.991108181249101,9.520192404056951,43.66773229675837,HWFET,Medium Efficiency
2675,20.560614624911313,-0.3712433888847998,53.56477104669492,34.930765446094654,18.63400560060027,6.5106716434724525,40.0702841819084,5.992971581809161,5.012434670235171,58.577205716930095,Highway,Low Efficiency
2676,55.244750709495406,-0.1072688322589818,56.4760598256707,38.55388497015266,17.922174855518044,2.5989753364760215,40.05236200705288,5.994763799294713,6.0500171558532525,62.52607698152396,Highway,Low Efficiency
2677,26.52795842956917,-1.800542552229759,54.93537294203767,33.12539169113541,21.809981250902254,5.086962044923496,40.030552025801974,5.996944797419803,6.094675429498349,61.03004837153602,HWFET,Medium Efficiency
2678,51.430162991619625,-0.350644785395775,60.38727059442183,28.013028914718557,32.374241679703275,6.450057472094901,39.99817778412227,6.000182221587773,7.814348635982906,68.20161923040473,WLTC,Low Efficiency
2679,46.048276758766264,-0.43790741232314667,52.01529605782502,26.425176305499736,25.590119752325283,7.259443872330733,39.97258766436995,6.002741233563006,8.229658401774229,60.24495445959925,Urban,Low Efficiency
2680,60.18714163157293,0.2663916046613121,54.78681180650937,29.758660084919452,25.028151721589918,2.6778674154612605,39.947559512648354,6.005244048735165,0.0,54.78681180650937,HWFET,Low Efficiency
2681,45.469317507652036,-0.40276334125526025,51.56090738456852,29.97686351840828,21.584043866160243,4.472774545758245,39.92597546878219,6.007402453121781,7.333595640903878,58.8945030254724,WLTC,Low Efficiency
2682,45.05828320479363,-0.10755690008524495,56.87550719592494,34.15936859124018,22.716138604684758,6.551340011007144,39.903259330177505,6.0096740669822495,7.838152446302376,64.71365964222731,Urban,Low Efficiency
2683,60.97806056432444,0.771138313830651,34.227703638678776,19.38193056391034,14.845773074768434,4.711582530782832,39.88841355710274,6.0111586442897265,0.0,34.227703638678776,WLTC,Low Efficiency
2684,55.02587043626176,0.49717575990771173,41.06419032021989,20.75360264011936,20.310587680100532,3.6343734887454144,39.86810296942264,6.013189703057736,0.0,41.06419032021989,Highway,Low Efficiency
2685,54.74233935774167,0.4511356999717263,65.8689965703309,43.9527468175258,21.916249752805108,2.6750012322559886,39.84618671966983,6.015381328033017,0.0,65.8689965703309,Urban,Low Efficiency
2686,57.03901384712789,-0.2499362152054259,25.39564177903795,10.778357776340002,14.617284002697946,3.5769476980052497,39.83156943566713,6.016843056433287,4.420386619489061,29.81602839852701,WLTC,Low Efficiency
2687,26.966418151893414,0.2715161396448262,48.59822070174656,26.23705266899389,22.361168032752673,2.4666474971544066,39.809208267634375,6.0190791732365625,0.0,48.59822070174656,Urban,Low Efficiency
2688,61.35183019980473,-0.11694890022679698,61.72274959608068,39.0500981345082,22.672651461572485,5.087690685251038,39.786535616172806,6.02134643838272,9.340071412951037,71.06282100903172,WLTC,Low Efficiency
2689,59.187031910204034,-0.09804660533846894,49.06739334458236,20.523016241368826,28.54437710321353,6.34446527866799,39.75799123906959,6.024200876093041,2.2946792057193477,51.362072550301704,WLTC,Low Efficiency
2690,34.74975307135254,0.20484267187327485,45.94988928549303,28.102978250688764,17.846911034804265,3.1085378616370942,39.74014432803479,6.025985567196521,0.0,45.94988928549303,Highway,Low Efficiency
2691,46.33879289488698,-0.2984967942104662,51.29421676815301,33.131626406726255,18.16259036142675,5.386594611816579,39.72198173767336,6.027801826232664,8.043302395505837,59.33751916365884,HWFET,Low Efficiency
2692,49.41039068558553,0.7465015522216017,46.46879819997553,27.799930156634627,18.668868043340904,6.267906544168801,39.70331286963002,6.029668713036998,0.0,46.46879819997553,Urban,Low Efficiency
2693,47.98254823397401,-0.08006506979896857,50.30849492756939,20.318648644851738,29.989846282717654,4.995937509727476,39.6733230233473,6.0326676976652704,6.188901169800792,56.497396097370185,Highway,Low Efficiency
2694,55.00789949852802,0.3091802831298325,43.166189634798705,19.59922457595079,23.566965058847916,2.5839585576241317,39.64975605828845,6.035024394171155,0.0,43.166189634798705,Urban,Low Efficiency
2695,71.47050172746775,0.727800239628649,61.086744199557245,30.70426992110156,30.382474278455685,5.579317331993755,39.61937358401,6.038062641599001,0.0,61.086744199557245,HWFET,Low Efficiency
2696,66.22650091509243,0.5158268872875875,64.2326492106566,30.196218709211976,34.03643050144463,4.918029582853294,39.585337153508554,6.041466284649145,0.0,64.2326492106566,Highway,Low Efficiency
2697,30.316712098528907,-0.7044595513452623,48.66609677888378,33.520995377765786,15.14510140111799,4.765243027098717,39.57019205210744,6.042980794789257,7.228495066256349,55.89459184514013,HWFET,Low Efficiency
2698,59.33104985459073,0.22244794750494212,36.13510579308757,21.517666823425213,14.617438969662356,4.179744131359303,39.55557461313777,6.044442538686223,0.0,36.13510579308757,Highway,Low Efficiency
2699,69.93399979303115,0.42535969723032346,44.761568296866045,21.892493055649823,22.869075241216223,5.130181139411062,39.53270553789656,6.046729446210344,0.0,44.761568296866045,Highway,Low Efficiency
2700,55.80212781033804,0.4459315110803744,48.16011339897036,32.69634644832823,15.463766950642132,5.7647268626704395,39.517241770945915,6.048275822905408,0.0,48.16011339897036,Highway,Low Efficiency
2701,66.3647063777895,-0.5566474170573156,55.05538876903208,34.2542659792883,20.80112278974378,8.585972201503774,39.496440648156174,6.050355935184383,7.707869158726589,62.763257927758666,Highway,Low Efficiency
2702,80.18405668551148,-0.32851761850866196,39.919867768293216,19.376391785928725,20.54347598236449,5.168498102580807,39.47589717217381,6.052410282782619,5.7868000527998555,45.70666782109307,WLTC,Low Efficiency
2703,65.35564319160471,0.4972791178708108,42.30837681357849,21.732309987224774,20.576066826353717,7.2667117400190095,39.45532110534746,6.054467889465254,0.0,42.30837681357849,Urban,Low Efficiency
2704,53.739628934625934,-0.38088018534132284,55.106761378588075,25.339668103403348,29.767093275184727,5.536632625140315,39.42555401207227,6.057444598792773,9.081983394580183,64.18874477316825,WLTC,Low Efficiency
2705,65.6763271112713,-0.14984802833215713,59.38908832039558,41.0569951627528,18.33209315764278,4.8507075085283695,39.40722191891462,6.059277808108537,8.145670653342648,67.53475897373823,WLTC,Low Efficiency
2706,52.173317496453365,0.7879379047509847,43.78405954829316,24.308425993369568,19.47563355492359,5.222821291566938,39.387746285359704,6.06122537146403,0.0,43.78405954829316,WLTC,Low Efficiency
2707,50.35854564927433,-0.023899625192394906,36.66782946049004,24.52406792542833,12.14376153506171,3.167395445461236,39.37560252382464,6.062439747617536,5.271010191467135,41.938839651957174,Highway,Low Efficiency
2708,44.72878646429401,-0.3633870689169215,82.84118201287885,41.74780798461979,41.093374028259056,5.458790406128056,39.33450914979639,6.066549085020362,3.2870793197452075,86.12826133262405,Highway,Low Efficiency
2709,73.45120038248163,-0.43880867843145255,57.833042370887135,38.06874362032247,19.764298750564663,2.0119024027679413,39.314744851045816,6.068525514895418,2.508779791039484,60.34182216192662,HWFET,Low Efficiency
2710,37.72357001086998,0.16635966479259398,47.32996238232968,19.697123705619866,27.632838676709817,3.7060004631672023,39.28711201236911,6.0712887987630895,0.0,47.32996238232968,Urban,Low Efficiency
2711,72.98551587017174,-0.6665740042386045,58.6903127553084,40.767881468961534,17.922431286346864,5.164764639700716,39.26918958108276,6.073081041891724,5.777817617119738,64.46813037242813,HWFET,Low Efficiency
2712,57.49796185610557,-0.12366798194820908,48.75543370285578,32.84216281612778,15.913270886728,6.790973409768267,39.253276310196036,6.074672368980397,2.4452643145884556,51.20069801744424,HWFET,Low Efficiency
2713,29.01040737797088,0.16661526749501088,58.67156889100186,29.861533535164224,28.810035355837638,7.1459365954975915,39.224466274840196,6.077553372515981,0.0,58.67156889100186,Urban,Low Efficiency
2714,55.51473939487133,0.6495749102738337,51.593931977762225,32.628861600776375,18.96507037698585,4.645180130538598,39.20550120446321,6.079449879553679,0.0,51.593931977762225,Urban,Low Efficiency
2715,18.49960238522564,0.33377404018499784,50.91271898167573,31.85493651636029,19.05778246531544,5.2335759792956615,39.18644342199789,6.081355657800211,0.0,50.91271898167573,HWFET,Low Efficiency
2716,59.382620252465536,-0.3570325589910894,48.864181317692115,32.75739587280009,16.106785444892026,6.476543704373042,39.170336636553,6.0829663363447,4.356383883661402,53.220565201353516,HWFET,Low Efficiency
2717,63.278472244834866,0.58920965878186,35.5261866653691,17.485154010181624,18.04103265518748,3.005759641710622,39.15229560389781,6.084770439610219,0.0,35.5261866653691,HWFET,Low Efficiency
2718,41.1146606652192,-0.14975751877373877,69.3809489939314,37.44184552087926,31.939103473052135,5.6071212579732554,39.12035650042476,6.087964349957524,8.824013344598493,78.2049623385299,Highway,Low Efficiency
2719,51.85321543933374,-0.6178515110247045,40.58466079732257,26.765579079158655,13.819081718163915,3.7581606989512863,39.1065374187066,6.08934625812934,3.169942264430298,43.75460306175287,Urban,Low Efficiency
2720,79.31236150625429,-0.08602067963273625,36.39976423689406,23.06193826582108,13.337825971072977,4.742262432984922,39.09319959273553,6.090680040726447,6.424603344682945,42.824367581577,Urban,Low Efficiency
2721,42.41379943607095,0.719084600572851,47.87140117243633,24.799301411219957,23.07209976121637,4.311465124258527,39.070127492974315,6.092987250702569,0.0,47.87140117243633,WLTC,Low Efficiency
2722,34.11638619415099,0.0826200250324626,40.385281864894935,26.400568319380962,13.984713545513973,5.653037190572221,39.056142779428804,6.09438572205712,0.0,40.385281864894935,Highway,Low Efficiency
2723,72.22495103693899,0.006260932164893169,49.48287209439729,20.49017505305459,28.992697041342698,5.825455511013635,39.02715008238746,6.097284991761255,0.0,49.48287209439729,Highway,Low Efficiency
2724,79.43880785796192,0.8186058223514266,56.87763848561769,36.09533946392991,20.782299021687777,6.336618016096096,39.00636778336577,6.099363221663423,0.0,56.87763848561769,Urban,Low Efficiency
2725,50.05543507771771,-0.7156774235272135,59.95302900529223,27.70008347249674,32.25294553279549,5.522298242696673,38.97411483783297,6.102588516216703,2.8060574104796556,62.75908641577188,Highway,Low Efficiency
2726,65.17194553112535,-0.6427995570263861,58.14730721621682,28.250070984950508,29.89723623126631,5.257480654953345,38.94421760160171,6.105578239839829,5.241880712703001,63.38918792891982,HWFET,Low Efficiency
2727,70.12213873296321,-0.807923235483416,46.9436794521432,25.723467636494426,21.220211815648774,7.7810357006579025,38.92299738978606,6.107700261021394,7.89342451596926,54.83710396811246,Urban,Low Efficiency
2728,38.86273651192424,0.18632409324002755,50.49591827661586,27.011294294307547,23.484623982308314,2.7134613947042343,38.89951276580375,6.1100487234196255,0.0,50.49591827661586,Urban,Low Efficiency
2729,42.72041246948198,0.08324656355756226,54.07879050897491,30.07705672998526,24.001733778989653,7.543414790193859,38.87551103202476,6.112448896797524,0.0,54.07879050897491,Highway,Low Efficiency
2730,68.46311769732102,0.771368183639888,32.42212576057928,18.267685166483563,14.154440594095714,4.565267136697405,38.86135659143066,6.113864340856933,0.0,32.42212576057928,Urban,Low Efficiency
2731,75.27521418062764,0.12173753856838511,55.7058470011986,27.8227480504578,27.8830989507408,5.856337379552458,38.833473492479925,6.116652650752008,0.0,55.7058470011986,Highway,Low Efficiency
2732,58.44321290261532,-0.20207857973965138,35.42700712416168,16.03313875526571,19.393868368895973,4.511510479109599,38.81407962411103,6.118592037588898,4.233399706211646,39.66040683037333,Highway,Low Efficiency
2733,36.802784697469185,0.0008974364390535426,70.4034659890649,44.39250902243505,26.01095696662985,3.946187555672561,38.788068667144394,6.12119313328556,0.0,70.4034659890649,Highway,Low Efficiency
2734,79.80591667549162,0.05885370923047905,45.95484915358305,23.896192740332417,22.05865641325063,5.726865789191343,38.766010010731144,6.123398998926886,0.0,45.95484915358305,HWFET,Low Efficiency
2735,42.03543653282053,-0.8358806366640835,48.15124822805409,26.56755997086937,21.583688257184715,6.5631924629216645,38.74442632247396,6.125557367752604,2.075787308543732,50.22703553659782,Highway,Low Efficiency
2736,44.97293328242822,1.3551658221674465,42.302929007621444,25.102939455404737,17.199989552216707,5.709511932451107,38.727226332921745,6.127277366707825,0.0,42.302929007621444,Highway,Low Efficiency
2737,55.135067517344325,0.25993550905095575,43.700299681443106,29.405554814499084,14.294744866944022,4.186826319975676,38.7129315880548,6.1287068411945205,0.0,43.700299681443106,WLTC,Low Efficiency
2738,73.31240631072161,0.10500415401129452,72.7409356914324,44.53679077305146,28.20414491838094,10.417025094223504,38.68472744313642,6.1315272556863585,0.0,72.7409356914324,WLTC,Low Efficiency
2739,62.80963964828335,0.30758199213929016,59.40369688623298,24.571612571789416,34.83208431444356,6.797860506299378,38.64989535882197,6.135010464117803,0.0,59.40369688623298,HWFET,Low Efficiency
2740,56.222982505428654,0.3547054902933025,34.507975548521614,22.4842963742381,12.023679174283515,6.400013456310879,38.63787167964769,6.136212832035231,0.0,34.507975548521614,HWFET,Low Efficiency
2741,56.94932795177159,-0.07027674275121584,65.04212900685229,45.32177856099103,19.720350445861264,4.470553653886694,38.61815132920183,6.138184867079818,9.594935968280058,74.63706497513235,Highway,Low Efficiency
2742,50.65272002965199,-0.3156205681203503,61.932422751414315,33.55161180106967,28.380810950344646,4.0622513175664405,38.589770518251484,6.141022948174852,3.187251799383154,65.11967455079747,WLTC,Low Efficiency
2743,58.37209271777759,0.299725343160852,47.187875377117116,32.60102253988987,14.586852837227248,4.580241386235591,38.57518366541425,6.142481633458575,0.0,47.187875377117116,HWFET,Low Efficiency
2744,12.056598834585458,0.19285542026572622,53.06696942029838,29.940311057951636,23.126658362346742,6.622109816588725,38.55205700705191,6.1447942992948095,0.0,53.06696942029838,Urban,Low Efficiency
2745,45.55088811395302,-0.40494504954470406,49.85055920578926,26.81385800655843,23.03670119923083,3.514093494386258,38.52902030585268,6.147097969414732,1.10674979117249,50.95730899696175,Urban,Low Efficiency
2746,53.61982902375171,0.709517805683632,69.72579904446933,34.82255822611758,34.90324081835175,3.3976942528185248,38.49411706503433,6.1505882934965665,0.0,69.72579904446933,Highway,Low Efficiency
2747,32.73478874570739,0.14667601816149167,42.0370981100791,25.10734889248172,16.92974921759738,5.809321300041527,38.477187315816735,6.152281268418327,0.0,42.0370981100791,WLTC,Low Efficiency
2748,55.7948497671734,0.36490968113381533,51.46010609775727,24.132017406197907,27.328088691559362,5.47879466696318,38.449859227125174,6.155014077287483,0.0,51.46010609775727,Urban,Low Efficiency
2749,46.932931685208175,0.6959604438399595,45.71854669007195,19.726650666589883,25.99189602348207,3.8445296931636563,38.4238673311017,6.157613266889831,0.0,45.71854669007195,WLTC,Low Efficiency
2750,76.33213547473235,0.010944410582417389,35.66959595382146,14.559299314768094,21.110296639053363,3.363194632377163,38.402757034462645,6.159724296553736,0.0,35.66959595382146,HWFET,Low Efficiency
2751,73.59529587822284,0.15847600349205768,71.91638255054987,35.07462903108109,36.84175351946878,7.156845490052648,38.36591528094318,6.163408471905683,0.0,71.91638255054987,WLTC,Low Efficiency
2752,43.012916463227555,0.40501361925305823,38.184334208975876,19.80740740127956,18.376926807696318,5.535506637949343,38.34753835413548,6.165246164586452,0.0,38.184334208975876,Highway,Low Efficiency
2753,47.73743432649957,-0.3624305419000261,52.20129187487776,29.5262517779198,22.67504009695796,2.954696204407951,38.32486331403852,6.167513668596148,2.593180844189722,54.794472719067485,WLTC,Low Efficiency
2754,48.89078651587411,0.027025831423000468,32.59299393619665,15.89967555762148,16.69331837857517,3.059561695876559,38.308169995659945,6.169183000434005,0.0,32.59299393619665,Urban,Low Efficiency
2755,43.22510785760566,0.06277429332557415,46.00929460756907,31.98648387621127,14.022810731357797,4.457732041324296,38.29414718492858,6.170585281507141,0.0,46.00929460756907,WLTC,Low Efficiency
2756,52.9253747604219,-0.47802927584169724,54.219688214334575,26.43337490375624,27.786313310578336,6.09926271049645,38.266360871618005,6.173363912838199,8.640086835624805,62.85977504995938,WLTC,Low Efficiency
2757,38.625768966686145,1.1588183943369392,41.75266020497637,22.22463274775866,19.528027457217714,5.892513203162419,38.24683284416079,6.175316715583921,0.0,41.75266020497637,WLTC,Low Efficiency
2758,33.04076997593711,-0.7036467217462012,55.86801850735655,24.07815782113413,31.789860686222422,6.6975178055018265,38.215042983474575,6.178495701652543,6.351370481158264,62.219388988514815,HWFET,Low Efficiency
2759,59.34066835850403,-0.6490519518435789,47.30958908111918,22.622875607334233,24.686713473784945,2.7644752888088036,38.19035627000079,6.180964372999921,2.134038374188987,49.44362745530817,Highway,Low Efficiency
2760,59.442943763327165,0.6571132878517896,61.600825123986134,25.533519956897365,36.06730516708877,5.335770034669485,38.1542889648337,6.18457110351663,0.0,61.600825123986134,Urban,Low Efficiency
2761,37.93526360510012,0.3566331253982712,63.61760913340223,36.12542411799488,27.49218501540735,7.138865498482041,38.12679677981829,6.187320322018171,0.0,63.61760913340223,Urban,Low Efficiency
2762,63.430331461438996,-0.5129824087403889,44.132552392699886,27.596941400674528,16.535610992025358,6.999202595714149,38.11026116882627,6.188973883117374,7.623099273666036,51.75565166636592,WLTC,Low Efficiency
2763,40.52633406252003,0.30364450755084643,50.76732859392957,23.28763077360866,27.479697820320908,5.5383649721190285,38.082781471005944,6.191721852899406,0.0,50.76732859392957,WLTC,Low Efficiency
2764,53.797478570569716,0.7339252224986549,51.83454226472233,26.454965422653153,25.379576842069177,8.522027762980814,38.057401894163874,6.194259810583612,0.0,51.83454226472233,HWFET,Low Efficiency
2765,62.30516018918684,-0.015131528798492878,56.193492954346986,22.757514327594954,33.43597862675203,5.91392767462379,38.023965915537126,6.197603408446287,9.102715559322725,65.29620851366971,Highway,Low Efficiency
2766,49.4958115294443,1.299411450037291,50.143819962442656,32.68658082996736,17.457239132475294,6.564119949262015,38.00650867640465,6.1993491323595356,0.0,50.143819962442656,Urban,Low Efficiency
2767,56.821113682117016,-0.8620309054340177,51.90210959342842,32.90536954233544,18.996740051092978,5.06667187816326,37.987511936353556,6.201248806364645,7.20714237649347,59.10925196992189,Highway,Low Efficiency
2768,42.25355534168642,0.3469117269295511,47.5659352520488,19.928995241918827,27.636940010129976,3.828537060733569,37.95987499634342,6.204012500365658,0.0,47.5659352520488,Urban,Low Efficiency
2769,47.05300124857854,0.5832641681105016,51.152398669720185,26.060115491975694,25.09228317774449,3.687186198831881,37.93478271316568,6.206521728683432,0.0,51.152398669720185,WLTC,Low Efficiency
2770,46.9121085367949,0.44567195080262334,62.979401935351326,43.24077465926696,19.738627276084365,5.27242282219163,37.9150440858896,6.20849559141104,0.0,62.979401935351326,HWFET,Low Efficiency
2771,38.80132480189641,-0.10217786332282416,56.46083241211854,29.224585139134813,27.23624727298373,4.68274698972469,37.88780783861662,6.211219216138339,7.281903009807921,63.74273542192646,HWFET,Low Efficiency
2772,47.348387553263265,-0.1452207410055747,57.01255639443369,31.805173114863962,25.207383279569726,2.347121495129778,37.862600455337045,6.213739954466296,3.015651894095841,60.02820828852953,WLTC,Low Efficiency
2773,26.7707255170438,0.2220725855436287,57.23070324135578,28.991520923670468,28.239182317685316,3.461309622611388,37.834361273019354,6.216563872698065,0.0,57.23070324135578,WLTC,Low Efficiency
2774,42.63269379286843,0.4078772433260347,48.46191222118964,28.05166498960618,20.41024723158346,4.52239463891886,37.813951025787766,6.218604897421224,0.0,48.46191222118964,WLTC,Low Efficiency
2775,45.726867599454934,0.30123671814118164,53.1882704357953,36.88324990331929,16.305020532476014,6.090919063905739,37.797646005255295,6.220235399474471,0.0,53.1882704357953,Highway,Low Efficiency
2776,46.1573037125693,0.5200289453966946,39.148263216642555,27.374452456319563,11.773810760322991,4.975889170756888,37.78587219449497,6.221412780550503,0.0,39.148263216642555,WLTC,Low Efficiency
2777,46.377538311938316,-0.5094349785333676,62.688076563169574,39.64484818212776,23.043228381041814,4.891903684249229,37.76282896611393,6.223717103388608,0.7355260386480389,63.42360260181761,Highway,Low Efficiency
2778,49.073537002098064,-0.11388548956181732,22.170395676567797,11.557279376489337,10.61311630007846,3.5196310594950257,37.75221584981385,6.224778415018615,6.997942820974716,29.168338497542514,WLTC,Low Efficiency
2779,57.19162277129096,-0.47000796606187706,49.128516076645745,26.938622528829782,22.189893547815963,5.0347491200931485,37.73002595626603,6.226997404373397,7.301610048433117,56.430126125078864,HWFET,Low Efficiency
2780,63.11775611198784,-0.19305638804307082,61.408959771502744,31.13553384178609,30.273425929716655,6.978651541168982,37.69975253033632,6.230024746966368,8.437150506305397,69.84611027780814,Highway,Low Efficiency
2781,40.25352159727599,0.5076104459071527,36.361320663706586,25.295566812272394,11.065753851434192,5.233362669137835,37.688686776484886,6.231131322351511,0.0,36.361320663706586,HWFET,Low Efficiency
2782,31.951987169162834,0.053991960362614416,53.99779917616851,33.06436932811453,20.933429848053983,2.739029627777207,37.66775334663683,6.233224665336317,0.0,53.99779917616851,WLTC,Low Efficiency
2783,34.36933381635345,1.3034295815748849,43.19233553420973,23.094053500590487,20.098282033619245,3.1227158085432034,37.647655064603214,6.2352344935396795,0.0,43.19233553420973,WLTC,Low Efficiency
2784,42.69195618207609,0.09670318359485848,46.31196734811131,18.69311153736336,27.61885581074795,5.88318331583473,37.62003620879246,6.237996379120753,0.0,46.31196734811131,Urban,Low Efficiency
2785,44.72118023275236,0.029845940289868134,59.459409606394374,33.068054801432446,26.391354804961928,4.66352678716607,37.593644853987506,6.24063551460125,0.0,59.459409606394374,Highway,Low Efficiency
2786,38.45005900703814,0.05309145972010814,51.9805692588515,36.13577211382705,15.844797145024451,4.888129654844729,37.577800056842484,6.242219994315752,0.0,51.9805692588515,Highway,Low Efficiency
2787,30.558250036251582,-0.31890434642996796,29.65644132115637,16.516214074767557,13.140227246388815,4.080898737477865,37.564659829596096,6.243534017040391,1.6338180776638278,31.2902593988202,Highway,Low Efficiency
2788,43.15818758788718,-0.028918306188796872,40.235744602684015,18.29631989888985,21.939424703794167,5.755118318299869,37.5427204048923,6.24572795951077,3.157573106739535,43.39331770942355,Highway,Low Efficiency
2789,52.72139930170957,0.5638940135558229,59.7533573488876,24.297395609333307,35.45596173955429,4.548623430131976,37.50726444315274,6.249273555684726,0.0,59.7533573488876,HWFET,Low Efficiency
2790,58.925441987533475,0.05698533406388617,54.489427181929976,27.594052252611785,26.89537492931819,4.720080167407093,37.480369068223425,6.251963093177658,0.0,54.489427181929976,Highway,Low Efficiency
2791,41.63865420337518,-0.3967298649417357,67.48135572524285,45.58152450910539,21.899831216137457,3.7231649125053106,37.458469237007286,6.254153076299271,7.48799105103032,74.96934677627317,HWFET,Low Efficiency
2792,43.80503266784849,-0.4625423102393176,66.82647594013298,46.70945011597004,20.117025824162937,6.382536947214154,37.43835221118312,6.256164778881688,2.107168743245035,68.93364468337802,WLTC,Low Efficiency
2793,36.09952536729034,-0.2251009458329217,46.577548698532084,31.840896344864444,14.73665235366764,4.668300812575367,37.423615558829454,6.257638444117054,1.4423569661179636,48.01990566465005,HWFET,Low Efficiency
2794,49.528412444378354,0.03693171720544019,75.03237805069489,46.431986227754564,28.600391822940324,5.9118204996796395,37.39501516700651,6.260498483299348,0.0,75.03237805069489,Highway,Low Efficiency
2795,37.27357048713778,0.596793267738131,50.24479669851911,28.511049055184888,21.733747643334222,3.209612653948973,37.37328141936318,6.2626718580636815,0.0,50.24479669851911,HWFET,Low Efficiency
2796,58.596917198618,-0.6702443206832184,40.373314655909745,23.303713157597123,17.069601498312622,7.600824707567912,37.356211817864875,6.264378818213513,5.390050448257506,45.76336510416725,Highway,Low Efficiency
2797,23.212002620988333,-0.1599131389443781,43.663601340894225,24.525740199633397,19.137861141260828,6.916061057769833,37.337073956723614,6.266292604327639,4.291375909552792,47.954977250447016,HWFET,Low Efficiency
2798,44.60555491321306,0.07215500971753942,27.43274894710581,16.791991401395727,10.640757545710084,2.13530349551161,37.3264331991779,6.26735668008221,0.0,27.43274894710581,Urban,Low Efficiency
2799,54.51661008787613,-0.9168528838147173,66.07019008249281,34.73058614546584,31.339603937026972,3.7970937874044273,37.29509359524088,6.270490640475913,4.2755894359723765,70.34577951846519,Highway,Low Efficiency
2800,52.757517744837564,-0.4167991414832032,65.94761989043863,39.61877136057006,26.328848529868573,5.716451586514827,37.26876474671101,6.2731235253288995,9.463290099387947,75.41090998982658,HWFET,Low Efficiency
2801,90.39550495970745,-0.3399442698680932,39.84492561186679,17.391657946938157,22.453267664928635,3.020407015776494,37.24631147904608,6.275368852095392,2.6096884798153597,42.45461409168215,Highway,Low Efficiency
2802,55.24700036851861,-0.39798518692524915,47.72115711618094,22.892249087308105,24.828908028872835,4.802608876755011,37.221482571017205,6.27785174289828,6.273721206700947,53.99487832288189,WLTC,Low Efficiency
